Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX32,OUT046,2703.8004840000003
FDX57,OUT049,1870.3320700000013
NCA30,OUT045,2897.348543999999
FDO49,OUT013,745.4230220000002
FDL04,OUT019,231.27894599999982
DRM48,OUT035,817.7621919999999
FDR16,OUT013,4153.3402959999985
NCC19,OUT018,3816.1392279999995
NCE42,OUT045,3402.8771679999995
FDY24,OUT017,964.8041219999999
FDH19,OUT049,1480.5860659999996
FDJ46,OUT013,2350.640190000002
FDN45,OUT010,645.646234
FDY08,OUT035,2234.1451639999987
FDZ37,OUT035,1556.7802180000006
NCT30,OUT045,785.9436099999995
DRY23,OUT018,492.1260700000002
NCZ30,OUT018,1616.742165999999
FDC44,OUT018,1732.0320940000001
FDB45,OUT035,1490.6396460000005
FDY04,OUT013,2147.0052600000013
FDM27,OUT046,2788.729932
FDZ43,OUT017,4424.214367999998
FDT39,OUT019,410.4923320000003
NCC06,OUT019,338.05329199999994
FDL15,OUT027,4102.253461999998
FDL57,OUT017,5402.873788000004
FDU08,OUT046,1214.5457019999992
FDK40,OUT017,4390.757918000002
FDQ12,OUT010,648.1030360000005
FDS48,OUT017,3125.2718580000005
FDP09,OUT045,4427.310337999999
FDW21,OUT049,1618.373376
FDY25,OUT035,3891.2680999999993
DRE13,OUT017,1443.6008759999997
FDV43,OUT019,73.684086
FDD22,OUT045,1967.9250340000008
FDM46,OUT019,301.660664
NCO30,OUT010,538.93181
FDM25,OUT046,2601.207362000003
NCN41,OUT049,2064.0132900000003
FDU24,OUT045,1750.1351959999988
FDZ50,OUT046,2814.7161060000008
FDP45,OUT013,2890.743807999998
NCM54,OUT045,1813.9121779999996
FDW10,OUT019,484.3628420000004
FDP20,OUT017,1632.3352019999998
FDK32,OUT046,2702.302434
FDN52,OUT049,1161.05533
FDM58,OUT045,1936.7789100000002
FDZ46,OUT027,2879.1522300000006
NCA18,OUT018,1498.2097919999994
FDD35,OUT046,2134.8876999999998
NCK31,OUT035,712.9852460000002
FDI40,OUT027,3035.335593999999
FDT50,OUT019,191.68382000000005
NCT06,OUT046,2810.268562
FDT31,OUT035,2773.9891200000006
FDT45,OUT049,820.4054179999996
FDT13,OUT045,3143.6545959999976
FDO50,OUT045,1478.2158179999997
NCU18,OUT010,379.1398099999999
NCR54,OUT049,3168.988285999999
NCO18,OUT018,2502.0897160000004
FDU09,OUT045,761.7484379999997
FDT13,OUT018,3365.459208
FDE09,OUT046,1797.4069960000008
NCK53,OUT019,310.5424360000003
FDG45,OUT049,4420.459255999998
DRH15,OUT035,884.5219580000005
FDO21,OUT019,693.3840940000005
FDD14,OUT027,5956.593016
FDC09,OUT046,1645.2983280000005
FDH45,OUT027,967.2875559999999
FDV32,OUT046,1254.387174
FDG12,OUT035,2073.054853999998
FDS32,OUT013,1934.7282459999988
NCL55,OUT018,3376.3383800000006
DRE01,OUT035,4315.735574
DRE15,OUT049,1355.6087479999997
NCL42,OUT045,4543.831996000001
FDP31,OUT013,821.3708279999992
FDN33,OUT018,1116.8861580000003
FDZ59,OUT046,2901.962538
FDE45,OUT010,396.7502200000001
FDJ07,OUT013,1747.6983680000005
FDQ45,OUT018,2422.792935999999
FDM33,OUT027,4503.917286
FDO15,OUT010,210.33953600000007
FDM46,OUT013,1595.1369559999998
FDR03,OUT045,3488.1927799999994
FDY49,OUT018,2212.320239999999
FDQ60,OUT045,1936.4859580000007
FDW10,OUT049,3073.206298000001
FDO51,OUT049,705.9876880000002
FDJ40,OUT018,1288.5893200000014
FDS20,OUT018,2544.8007860000002
FDU45,OUT013,2309.9398360000005
FDV02,OUT035,2642.3205120000016
FDN09,OUT046,3567.383032000004
NCM55,OUT027,5743.450461999999
FDN23,OUT018,2318.9481099999994
FDY31,OUT010,328.83196200000003
FDW03,OUT010,265.58096199999983
FDD14,OUT046,3339.746012000003
FDV23,OUT017,1760.8079699999994
DRI03,OUT045,2327.683406000002
FDN13,OUT035,1366.7076339999999
FDF45,OUT027,1612.3878340000017
FDU46,OUT035,1625.6239379999993
FDB57,OUT049,3057.9461619999997
FDV12,OUT049,1717.098200000001
FDQ58,OUT013,2244.5582760000016
NCA18,OUT017,1686.4048199999995
FDH52,OUT049,924.6164340000003
FDM24,OUT018,2113.468914
NCP43,OUT027,4749.930385999996
NCO18,OUT019,411.284634
FDM32,OUT017,999.978336
NCL07,OUT017,562.647606
FDK03,OUT013,5017.328982000002
FDP59,OUT017,1670.438936
FDQ24,OUT049,4736.314775999998
FDQ16,OUT018,1228.174628000001
FDU44,OUT013,2422.506642000001
FDH28,OUT010,96.90719000000003
FDV28,OUT019,72.37246000000003
FDM22,OUT045,984.5517500000002
FDR56,OUT046,3152.150204000001
FDV39,OUT049,2826.95351
FDU37,OUT019,202.56299199999998
FDQ11,OUT010,666.0729779999998
FDX02,OUT045,3892.406618
NCS42,OUT018,1315.08816
FDY57,OUT027,2662.9736280000016
FDB21,OUT049,4293.111690000001
FDE28,OUT017,3527.894433999999
FDQ55,OUT017,2778.150369999999
FDA48,OUT049,3671.647311999999
FDZ19,OUT045,2336.8314980000014
NCC43,OUT045,3226.5866439999995
NCV18,OUT046,2141.7987039999985
NCA42,OUT018,3015.94084
FDY45,OUT046,4016.318655999999
NCC30,OUT045,2598.3777120000027
FDM57,OUT013,1404.917896
FDL09,OUT010,379.6524759999998
FDB09,OUT027,3479.151216000001
FDT44,OUT035,1798.6387260000008
NCT06,OUT027,4346.5421400000005
FDX26,OUT049,3533.3140460000013
FDK32,OUT013,2641.2752060000003
DRA12,OUT046,2300.4854760000007
FDO46,OUT010,420.0332460000001
FDE52,OUT013,1251.6840259999997
NCH42,OUT045,4330.076906000001
FDV08,OUT035,637.5567640000005
FDB47,OUT018,3115.4113599999987
FDC28,OUT010,175.75122599999997
FDD22,OUT046,1900.645944
FDS07,OUT027,3396.5787
DRI13,OUT045,3387.2641579999986
FDG32,OUT018,3830.919988000002
FDU14,OUT017,3914.737550000004
FDD28,OUT019,128.51271599999998
NCP41,OUT017,1671.0714459999997
FDS08,OUT049,1967.8318219999999
FDX47,OUT045,1960.6877880000002
FDC53,OUT019,198.09547400000008
FDQ19,OUT035,3665.568557999999
FDL14,OUT045,2667.1481940000003
FDM33,OUT019,663.6494660000003
FDA51,OUT045,2045.9101879999996
FDZ27,OUT018,520.5757040000001
FDT04,OUT046,638.2625120000002
DRC13,OUT049,2106.757649999999
FDR16,OUT027,5004.905153999999
FDQ03,OUT027,6302.895569999998
FDE38,OUT035,2524.380699999999
DRH23,OUT027,1781.0349740000008
FDT11,OUT019,718.3249619999998
FDD09,OUT035,2736.0385200000005
FDR40,OUT045,1472.3967259999997
FDX07,OUT017,3288.8056539999984
FDR07,OUT035,1573.8513300000006
FDA51,OUT017,1973.2847240000003
FDT59,OUT019,672.5245800000005
FDF20,OUT017,2936.7239560000003
FDR13,OUT045,1959.0565780000006
FDY26,OUT049,5612.374415999999
FDW04,OUT017,1809.4047119999993
FDK52,OUT017,4769.1254
FDN60,OUT049,3145.6053899999997
FDM09,OUT019,446.8982760000002
FDP46,OUT049,1578.199004
FDB50,OUT019,234.2950199999999
NCQ29,OUT049,3137.6024739999966
FDP16,OUT027,6429.4108860000015
FDX33,OUT018,1941.8256739999995
FDP07,OUT010,533.8317820000001
FDN22,OUT046,3754.546069999999
FDF39,OUT049,5280.433168
FDS21,OUT017,838.7082600000003
NCM42,OUT013,1686.6711399999995
FDK50,OUT019,415.35267200000004
DRF13,OUT027,3656.194093999999
FDH35,OUT018,1871.5637999999997
FDP60,OUT018,1450.6383820000003
DRJ49,OUT027,3180.4666779999993
NCT42,OUT019,427.56344400000023
FDE38,OUT049,2708.8539059999994
FDI04,OUT049,3219.815457999999
NCH54,OUT045,2655.5899059999983
FDT56,OUT049,765.0508060000002
DRD15,OUT018,3532.3286620000017
FDV58,OUT013,2540.4264800000014
FDP21,OUT049,3270.0101199999986
FDH05,OUT013,3606.7651019999985
FDR10,OUT027,4777.228186000002
NCP06,OUT045,2081.7169119999994
FDF33,OUT049,1742.4052580000016
DRK37,OUT013,3340.331915999999
DRH49,OUT045,941.3679620000001
FDT58,OUT013,2678.3802399999986
FDD41,OUT018,1508.5030600000005
FDP40,OUT018,2087.522688000002
FDM51,OUT027,2782.7776799999997
FDO45,OUT010,197.61609800000002
FDW33,OUT010,237.6839419999999
FDY24,OUT045,1088.4298659999997
FDB10,OUT010,537.4870239999998
FDM40,OUT035,2063.8934460000005
NCI06,OUT017,3552.1162379999996
FDW12,OUT019,264.94179400000013
FDX48,OUT027,4620.006174
NCW05,OUT027,2536.444996
FDX27,OUT017,1632.1221460000002
DRM37,OUT045,3549.453038000001
FDA38,OUT045,3721.9218699999997
FDR36,OUT046,709.9491980000005
FDZ45,OUT046,3231.7998580000003
FDG05,OUT017,2446.502074000002
FDK28,OUT013,5275.765909999999
FDV47,OUT045,1578.4054020000008
FDN21,OUT045,2191.8801800000006
FDP20,OUT027,2672.4546200000013
FDI35,OUT045,3799.361067999998
DRY23,OUT013,612.2563640000002
FDA56,OUT017,2580.907119999999
FDB09,OUT013,1750.2017760000006
NCO26,OUT027,2963.9751499999998
FDQ49,OUT018,2093.794524
FDI52,OUT027,3203.3302499999995
FDZ44,OUT027,3206.3063759999995
FDZ09,OUT018,2529.8069700000005
FDY03,OUT049,2204.257402
NCG42,OUT017,2166.473252
DRI13,OUT027,5810.649656
FDQ32,OUT013,2000.8421859999985
FDW16,OUT035,1332.9182840000003
FDU27,OUT046,938.8712119999998
FDR28,OUT010,393.06834599999985
FDQ49,OUT010,324.31783799999994
FDS37,OUT046,1798.9250200000006
FDW26,OUT018,3263.465306
FDX12,OUT018,3244.7097199999994
NCP06,OUT013,2475.5709020000013
FDW45,OUT010,352.1948840000001
NCN30,OUT049,1300.853356000001
FDN24,OUT049,929.6964879999999
NCL41,OUT027,983.1269380000011
FDR02,OUT019,313.30550599999987
FDD09,OUT010,444.9940879999998
FDS33,OUT010,153.22721199999998
FDU22,OUT045,2342.224478
FDI53,OUT013,2690.977176
DRH01,OUT049,2912.7751300000004
FDX32,OUT013,2267.4085319999995
NCP30,OUT018,466.47279600000024
FDB60,OUT045,2734.0011719999993
FDB14,OUT049,1604.6978439999998
NCP02,OUT035,690.9805560000002
FDJ10,OUT017,1901.8244100000002
FDG34,OUT046,1589.3045479999994
NCB18,OUT017,1380.2034000000006
FDM16,OUT049,1240.1257379999995
FDW25,OUT018,1157.4400359999997
FDB35,OUT010,200.1261639999999
DRN11,OUT013,2011.4949860000017
FDF41,OUT019,518.9045460000001
FDH16,OUT045,1246.6905259999994
NCQ50,OUT018,2907.621838
DRH23,OUT018,814.033712
DRJ37,OUT013,2147.864141999997
DRJ24,OUT027,5123.191182000001
FDY16,OUT035,3094.858114
FDQ27,OUT045,2105.079833999999
FDZ33,OUT045,1920.7464460000008
FDF29,OUT045,2009.1713440000021
FDA08,OUT049,2536.458312000002
FDG31,OUT046,958.8585280000002
FDE34,OUT019,308.82467200000013
NCR30,OUT027,2195.115968000001
FDV33,OUT035,4089.1105700000016
DRZ24,OUT018,1828.7462019999987
NCL54,OUT035,3072.560472000001
FDR12,OUT049,2272.461954
NCC54,OUT046,4239.581369999996
DRN59,OUT013,714.5565339999997
FDX50,OUT019,211.12517999999992
FDV31,OUT027,5627.255046000002
NCA29,OUT027,5651.570062000001
FDW60,OUT049,3014.8356120000008
FDX08,OUT017,4421.930674000004
DRD49,OUT013,3450.2288640000006
FDD33,OUT046,3452.718955999999
FDW35,OUT013,861.4719620000003
FDJ36,OUT017,1770.8548920000007
FDV51,OUT035,3344.632983999998
FDW36,OUT046,1517.4980180000014
FDH35,OUT046,2679.338992000002
NCS30,OUT027,2743.8749860000007
FDN49,OUT017,603.8606260000001
FDL08,OUT018,3330.171807999998
FDI09,OUT013,3367.156998
FDP19,OUT018,2195.069362
FDU21,OUT010,96.93382199999998
NCP41,OUT045,1420.6707239999994
FDY10,OUT013,1801.25532
FDP12,OUT018,409.5602120000001
NCN26,OUT049,1809.3114999999996
FDK44,OUT013,2145.074440000001
FDC28,OUT049,1499.2417819999996
FDJ41,OUT027,6741.857510000004
NCT29,OUT035,1653.3744820000002
NCH42,OUT019,343.76585600000004
FDU60,OUT018,3018.5441180000007
FDS02,OUT045,3516.2629079999997
FDC51,OUT046,2888.326954
FDU03,OUT013,3016.566692000001
FDX39,OUT045,4414.167445999998
NCY05,OUT010,88.69787600000001
NCL06,OUT027,5753.5173579999955
FDD32,OUT035,1392.7670460000015
NCN41,OUT045,2002.2736559999998
NCX53,OUT049,2759.354836
FDU57,OUT019,372.5816800000002
FDQ23,OUT046,2051.5961200000015
FDQ52,OUT045,5102.764437999999
FDC14,OUT045,666.0463459999997
FDY09,OUT035,2677.807652000001
FDQ28,OUT045,2504.000561999999
FDV25,OUT046,5121.639868000006
FDJ07,OUT035,1851.9226999999998
DRB25,OUT049,1707.0579360000006
FDK52,OUT019,647.5837120000008
FDY52,OUT027,1579.8368720000005
FDB28,OUT046,2581.4930239999994
FDT36,OUT035,660.7798679999997
FDV25,OUT017,4593.773654000003
NCN07,OUT027,3743.746794
FDC57,OUT017,3578.415338
FDQ03,OUT018,3369.533904
FDU23,OUT017,3407.4312400000017
NCX41,OUT035,3468.2121219999976
NCD06,OUT035,730.4092319999996
FDW08,OUT045,1715.7466259999992
NCU29,OUT017,2446.069304
NCE06,OUT013,2293.774211999999
FDV52,OUT010,247.664284
FDB02,OUT017,2864.9174260000023
NCR18,OUT045,800.6178419999998
FDK16,OUT049,2063.9999740000017
NCQ29,OUT010,876.7454139999999
FDZ01,OUT019,190.59190800000007
FDW27,OUT035,2442.041214
FDD17,OUT018,2707.655466000002
FDW39,OUT013,2851.221920000002
DRH59,OUT045,966.4619640000004
FDS52,OUT013,1053.4687080000006
FDU40,OUT027,6695.677621999997
NCF54,OUT013,2052.854482
FDH46,OUT045,1413.6398760000004
NCP14,OUT049,2114.707301999999
FDH50,OUT049,2728.3751620000007
DRF15,OUT010,326.0289439999999
FDV27,OUT027,2159.169426
NCJ06,OUT049,2212.326898
FDN02,OUT018,3375.998822
FDQ51,OUT049,740.1698599999999
FDQ07,OUT017,4276.7796160000025
FDS45,OUT049,1854.1597879999986
NCJ06,OUT045,1848.6403059999984
FDD36,OUT035,1940.4874160000002
FDY25,OUT045,3775.9382239999977
FDU52,OUT046,2357.1517139999996
DRK47,OUT017,3669.9428639999987
NCL30,OUT017,1669.986191999999
FDN22,OUT035,3470.6955559999983
NCF30,OUT027,3766.230860000003
FDK03,OUT035,4549.524586000003
FDT45,OUT017,1046.9904740000006
NCC54,OUT027,5578.085715999999
FDP08,OUT018,3259.130948000001
FDU44,OUT046,2221.208670000002
DRG39,OUT035,784.9915159999999
FDU32,OUT049,2045.4973920000002
FDY27,OUT049,2408.3384179999985
NCP54,OUT013,1975.728209999999
NCZ41,OUT049,1827.4745239999993
DRL49,OUT013,1992.3266039999996
FDI05,OUT018,1316.026938
FDY56,OUT045,5021.556812000004
DRC13,OUT013,1721.6456139999996
NCV29,OUT017,3553.168202000001
FDR24,OUT049,1286.2124140000005
